home_zip,lvl1_mean,lvl1_frac,lvl2_mean,lvl2_frac,dcfc_mean,dcfc_frac,tot_chargers_mean,tot_chargers_frac
94301,3.582656187558279,0.4521113627281204,54.37977887305182,0.8707872652191289,6.329026242173971,0.5442919941388038,64.29146130278407,0.9067536965498868
94303,2.9109075351084712,0.39200684552272613,46.88282075804097,0.8484421402325464,6.22937534605124,0.5378768812603815,56.023103639200684,0.8793476619519807
94304,2.658410138248848,0.3323732718894009,64.9971198156682,0.8853686635944701,4.691244239631336,0.38767281105990786,72.34677419354838,0.9055299539170507
94305,3.651912741068606,0.37527663610496365,55.791653493518815,0.8422383812835915,5.031299399304458,0.43882390135946886,64.47486563389188,0.8713246917483402
94306,2.9062893081761008,0.4033018867924528,52.88191823899371,0.8756289308176101,5.255188679245283,0.5004716981132076,61.04339622641509,0.9111635220125786
94401,4.6479683776085565,0.4695111317793408,48.977910829506484,0.828402022902982,6.288786839504738,0.563622623960937,59.91466604661978,0.8540370865546707
94402,4.796307506053269,0.4670853510895884,51.77035411622276,0.8309624697336562,6.20293583535109,0.5575060532687651,62.76959745762712,0.8601694915254238
94403,4.504884105960265,0.45786423841059604,50.49871688741722,0.8334437086092715,6.336837748344371,0.5596440397350994,61.340438741721854,0.8605546357615894
94404,4.520735719270262,0.47966304456185826,54.17311334861928,0.84582793340644,6.725152028710996,0.579453693549995,65.41900109660054,0.8687070082743495
94501,7.170602630773937,0.43484245946772715,50.55726521872132,0.7869379014989294,6.354175588865096,0.5802997858672377,64.08204343836036,0.8167941266442338
94502,7.66196980589504,0.4680086268871316,54.610352264557875,0.8041696621135874,6.445291157440691,0.5838964773544213,68.71761322789361,0.8317757009345794
94503,1.6765103261918548,0.2020845396641575,18.939683458791738,0.693881490059834,3.583960625361899,0.3827446438911407,24.200154410345494,0.7329666087627871
94505,2.881872094887001,0.2748837954800449,25.184644975156274,0.6443340278890848,3.9669818881230965,0.3498958166372816,32.03349895816637,0.6677352139765987
94506,4.0414517669532,0.3305635148042025,44.933906399235916,0.7696275071633237,6.190353390639924,0.5246418338108882,55.16571155682904,0.7893027698185291
94507,4.398497417436219,0.3668805759899828,42.77476913444983,0.7575520425731727,5.986852402566912,0.5143214900610424,53.16011895445297,0.7778995147910471
